20251022 14:07:00,5.73,6.12,5.73,5.89375,6331280,0,2,2,0
20251022 14:08:00,5.8625,6.26,5.8625,6.0892,8653903,0,2,2,0
20251022 14:09:00,6.06325,6.38,6.06325,6.2475,7045556,0,2,2,0
20251022 14:10:00,6.24,6.39,6.22,6.33,6323124,0,2,2,0
20251022 14:11:00,6.355,6.73,6.355,6.554,6445769,0,2,2,2
20251022 14:12:00,6.5575,6.73,6.371,6.554,6445769,0,2,2,2
20251022 14:13:00,6.5575,6.5575,0,0,0,0,2,2,1
20251022 14:14:00,0,0,0,0,0,0,2,2,1
20251022 14:15:00,0,0,0,0,0,0,2,2,1
20251022 14:16:00,0,6.8,0,6.627501,11326086,0,2,2,1
20251022 14:17:00,6.675,6.8,6.3,6.579124,9686548,0,2,2,0
20251022 14:18:00,6.60825,6.9999,6.51,6.7222,9430033,0,2,2,0
20251022 14:19:00,6.68945,6.94,6.68945,6.858725,7643912,0,2,2,0
20251022 14:20:00,6.87245,7.19,6.82,6.968825,11969965,0,2,2,2
